NUM,GAL_L,GAL_B,P,SP,Q,SQ,U,SU,UF,DeltaLatitudeFINAL,DeltaLongitudeFINAL,AngleDEG,AngleRAD
7987868,36.64446046789684,-0.00135321668517527,2.455,0.7829999999999999,0.244,0.897,2.565,0.782,1,38.54819850217398,42.38922071261645,42.28299641045057,0.7379775049713062
7988791,36.66005849399843,0.005066196104524697,2.7289999999999996,0.42700000000000005,1.368,0.387,2.399,0.439,1,28.780542618521554,49.54341243163468,30.153292908278324,0.5262742415677133
7991210,36.64624048909461,-0.00636583718255481,3.8680000000000003,0.281,1.446,0.28800000000000003,3.5980000000000003,0.28,1,32.08302934583689,47.47185377104044,34.05265090326603,0.5943308772942132
7996501,36.69363308352281,0.00837924862641228,2.8989999999999996,0.685,0.5660000000000001,0.605,2.925,0.687,1,36.46325735717211,44.196994916522996,39.52418681735492,0.689827194136182
7997106,36.66716695811,-0.0063352745910971,1.194,0.764,0.845,0.779,-1.137,0.755,1,-25.735534964735848,51.19173534917154,-26.690432923796866,-0.4658359333029521
7999178,36.69666752957074,0.005022089314952429,3.926,0.809,0.747,0.64,3.9389999999999996,0.815,1,36.545519143428,44.12800123775817,39.63091457288845,0.6916899448735058
8000634,36.67823221479141,-0.00708300901432725,2.153,0.569,1.7280000000000002,0.59,1.405,0.536,1,19.179363136239598,53.99170885596161,19.55691280768578,0.34133252001956543
8004167,36.72314242020886,0.009434146300143949,1.74,0.172,0.083,0.16899999999999998,1.7469999999999999,0.172,1,39.541218305022426,41.46626866457271,43.63996094467249,0.7616610039262699
8004232,36.68867127688762,-0.00838444397882625,2.23,0.434,1.51,0.436,1.6969999999999998,0.43200000000000005,1,23.458186083060387,52.27534751534037,24.16856757364196,0.42182107965078924
8005607,36.712940573603184,0.001527335974110774,1.266,0.9440000000000001,0.198,0.812,1.567,0.946,1,37.889813739003806,42.978746768997475,41.39924666797609,0.7225531622014744
8014500,36.734400300290005,-0.00371846389158843,2.58,1.17,1.074,0.96,2.6210000000000004,1.202,1,31.922313894815247,47.579444374858156,33.858893774181006,0.590949177442468
8016037,36.73870000422285,-0.00444510116732957,2.565716,0.2112981528043747,2.123689152364732,0.2032946100942767,1.455159542861875,0.2274079953108529,1,16.951938331622593,54.73113669775107,17.209542067966588,0.3003631718464907
8019820,36.74518837263128,-0.00791035167013725,3.268933,0.9470006227493286,-0.6289531715470095,0.9566078663331786,3.3447203409739066,0.946659194961783,1,44.09922899302707,36.58070643541166,50.32486957296741,0.878334669684994
8021235,36.752301351291955,-0.00697012861472174,3.149803,0.827339768409729,1.1868536148729452,0.9493173190171588,3.032677031673844,0.8070314184787324,1,32.298756273201136,47.325526963559724,34.31342807544329,0.5988822975627467
8022465,36.77665418853934,0.00331545016233282,1.867,0.19699999999999998,1.068,0.171,1.545,0.209,1,26.609296584876223,50.74228993342629,27.672681360948317,0.4829794026038135
8023738,36.77715564818597,0.0011917855382887839,1.4240000000000002,0.9059999999999999,1.608,0.907,0.513,0.897,1,8.812002730937337,56.61412818667022,8.847117606228437,0.1544113315398454
8025247,36.782772498621284,0.001302162141474614,2.239,0.57,0.535,0.63,2.248,0.5670000000000001,1,35.51591979998673,44.96030714262468,38.30662263141992,0.6685766902372519
8028005,36.782732051887706,-0.00380074327263959,3.1430000000000002,0.862,0.27699999999999997,1.057,3.248,0.861,1,38.75468080499402,42.20079136634844,42.562712390290436,0.7428594697899539
8029297,36.8084271105742,0.006994960309147838,0.782,0.099,-0.627,0.106,-0.478,0.087,1,-54.283888290732015,18.33254663460411,-71.33976800207105,-1.2451138392450367
8029525,36.81221779903336,0.008560026899296892,1.0170000000000001,0.706,-0.013999999999999999,0.621,1.238,0.706,1,40.74265452978022,40.285994712105364,45.32395263419076,0.7910522034845858
8030429,36.79188168147985,-0.00355599975283836,0.958,0.322,0.444,0.311,0.9079999999999999,0.324,1,30.33753065961626,48.605251332739165,31.970988941918396,0.5579990221551742
8032584,36.790936119351066,-0.00783099890240962,0.809,0.40399999999999997,0.012,0.408,0.905,0.40399999999999997,1,40.244758988786074,40.78317938802087,44.620160738284895,0.7787687176521753
8032602,36.799840553785614,-0.00329315148576645,1.6440000000000001,0.703,-1.399,0.6970000000000001,1.112,0.711,1,54.09568580190327,18.880333510015948,70.76022264292334,1.2349988645632561
8036409,36.814465285275155,-0.00245168379227472,2.6313470000000003,0.6247044801712036,1.5788999337274896,0.5564430729901133,2.1957508223848827,0.657225056269364,1,26.136935413590336,50.987082513291675,27.140598613811054,0.47369280677321185
8036909,36.80575605148393,-0.00772646243053702,1.894281,1.5745830535888672,-1.3613905667872939,1.4530607974223215,2.0528590981099533,1.6251531226520484,1,50.48340181090926,27.09753357279256,61.77553308558791,1.078186449518201
8037557,36.833681343309436,0.005656931511673653,1.182911,0.9617951512336732,0.38658775415612856,0.9338757114587752,1.4747473634175403,0.9636840110712832,1,35.00273257717535,45.361667837810664,37.6555431071429,0.6572132088462994
8038047,36.807396677465526,-0.00860303623912633,1.613602,0.37454131245613104,0.3587311710401115,0.4060224587005193,1.6171910487341437,0.37292365806829136,1,35.86002708340748,44.68794700256551,38.746478833403316,0.6762536291971794
8038730,36.81767747229442,-0.00427392309870807,1.76098,0.7765304446220398,0.3164470320158414,0.8279775613847331,1.8983979412976049,0.775052196710618,1,37.03402277781915,43.71867358128147,40.26814330356366,0.7028116843120924
8038881,36.810299086722665,-0.00829189591534323,0.622965,0.08537530153989792,-0.03635670896250792,0.09326277045648024,0.6277366244302054,0.08534761718342987,1,41.66904734312982,39.32687603438764,46.65735231287534,0.8143244181226662
8039304,36.8397063503993,0.00625322596801165,2.1911970000000003,1.0891660451889038,-0.9680616324319268,0.9924620222540796,2.247328372887445,1.1061805192376637,1,47.86200110805648,31.497206103782386,56.65224869482744,0.9887682683833992
8039514,36.838820458490254,0.005520012353449386,1.557136,0.5474701523780823,-0.20102360126848628,0.5094623504487384,1.6382882423656884,0.5480222689906101,1,42.91048475357206,37.96762531807232,48.49771051968389,0.8464447282475741
8041968,36.8377639973793,0.001647134379816768,0.679141,0.5013749599456787,0.14781029299771534,0.49059044949717606,0.8311207530421765,0.5017122782699904,1,36.79671601512958,43.91825672176642,39.957846859696915,0.6973959897093879
8043953,36.82396866105329,-0.00805520220912439,1.339611,0.18110992014408112,0.6460985912279701,0.19789395865711107,1.1873992938278048,0.1758334422810126,1,29.272630795503815,49.25522157117373,30.724049382673343,0.5362358212729811
