NUM,GAL_L,GAL_B,P,SP,Q,SQ,U,SU,UF,DeltaLatitudeFINAL,DeltaLongitudeFINAL,AngleDEG,AngleRAD
7686556,36.67217567049922,0.4974246162730928,2.32,1.7380000000000002,2.315,1.764,1.744,1.69,1,18.17664217737961,61.82891636948724,18.49622975225486,0.32282010838218234
7688038,36.66801928266715,0.4927378620376844,2.7626,0.7285369634628296,2.8570025035334683,0.7285287000632318,0.016260653416586626,0.9495776888519964,1,0.16304772127091827,65.03164395575516,0.16304794133505274,0.0028457234148952294
7688083,36.50339637962863,0.4082478081527681,3.14,0.5579999999999999,-1.653,0.534,2.728,0.5660000000000001,1,49.9201342481919,30.63889753271378,60.60664112424786,1.0577854361927228
7688439,36.682786310368634,0.4996772365831111,1.703,0.872,1.871,0.873,0.39899999999999997,0.852,1,6.008074200683819,64.91681076347989,6.01913959969753,0.10505380415189539
7688568,36.52644496092303,0.4193092988850434,1.246996,0.1784791797399521,0.7627203134721375,0.18109813905582334,1.002552699932659,0.1769456480183821,1,25.44746054282755,56.20340183623721,26.368455490702456,0.4602163669783349
7688610,36.669159937169034,0.4924378254894351,2.9330000000000003,0.223,2.721,0.223,1.117,0.222,1,11.088920937299218,63.79205880248089,11.159340827098156,0.19476723978509006
7688939,36.638176035131345,0.4759712944801352,4.501,1.555,4.5280000000000005,1.575,1.475,1.345,1,8.984301554278495,63.663297989405365,9.02153267348834,0.15745544872861808
7689734,36.58238898502609,0.4460200081494758,1.864,0.23800000000000002,1.212,0.193,1.436,0.266,1,24.13956579830213,57.59701987557463,24.917630688907813,0.43489469731742425
7690114,36.589387712174975,0.4489710884925622,4.635,0.353,4.033,0.349,2.312,0.365,1,14.74440163718893,61.4568698958541,14.912187955268429,0.260266778495675
7690640,36.598267556331244,0.4526962181559453,3.88,0.722,3.429,0.695,1.953,0.799,1,14.666822865417089,61.59070286163343,14.831920322230376,0.25886584401637835
7690716,36.53629627737838,0.4207896985811658,1.51,1.328,1.295,1.345,1.538,1.3159999999999998,1,24.170066979572187,56.91288994029044,24.951267096485935,0.43548176337820527
7691712,36.50451781476151,0.4027219541124926,3.359,0.688,2.8989999999999996,0.684,1.8319999999999999,0.7,1,15.932436147987001,59.82191991086614,16.14525689137391,0.2817878913347792
7691870,36.55912081486001,0.4304540121111055,2.8560000000000003,1.538,0.968,1.304,3.096,1.5590000000000002,1,33.93498434934823,50.799265152914884,36.31877289747184,0.6338821673449645
7691953,36.51469330404643,0.40751669783086186,2.72,0.419,0.9209999999999999,0.41100000000000003,2.593,0.42,1,33.04577573006823,50.98072186812223,35.22281046664082,0.6147540144488026
7692639,36.514390531399435,0.4062181823557012,4.538,1.161,2.176,1.148,4.149,1.1640000000000001,1,29.648516084524843,53.37156136881124,31.162309850451752,0.5438849094170448
7693317,36.647001555114386,0.4730334988271253,3.366,0.228,2.7030000000000003,0.215,2.0180000000000002,0.249,1,18.058883980307293,61.08287930010933,18.372102254643107,0.3206536748565959
7694134,36.50459524329838,0.3986049259524269,1.341,0.682,0.596,0.66,1.381,0.6859999999999999,1,31.48023839949197,51.94507705864303,33.3281785949401,0.5816864501744022
7694181,36.51132163519404,0.4019751516547563,1.1740000000000002,1.3259999999999998,1.6440000000000001,1.338,0.66,1.254,1,10.870445550821866,61.12761053557628,10.9367398056256,0.19088211904209137
7694253,36.536443470114925,0.41474419855455197,0.7509999999999999,0.946,-0.9390000000000001,0.9490000000000001,0.759,0.94,1,54.01791217089823,20.871071678311885,70.52557922269646,1.2309035643121564
7694529,36.6424314205882,0.4686626915408158,5.086,0.7140000000000001,4.802,0.7090000000000001,1.8230000000000002,0.75,1,10.337299464447428,63.16659273515399,10.394219406258577,0.18141335181390225
7694867,36.56649398031349,0.4291142914875366,0.657,0.46299999999999997,-0.054000000000000006,0.39899999999999997,0.802,0.46299999999999997,1,41.85297983747809,43.0311483149344,46.92600324671897,0.819013261456795
7694948,36.631623310554964,0.4623972107216959,3.641,1.3359999999999999,3.408,1.3230000000000002,1.851,1.3780000000000001,1,14.107363827415261,62.04777492406659,14.253940296293528,0.24877818955301817
7695182,36.600176897446325,0.445855417754774,3.1,1.818,1.209,1.8769999999999998,3.384,1.81,1,33.00251405456733,51.91102745158197,35.16987037231708,0.6138300354965369
7695325,36.63576709566443,0.4638302900423376,4.782,0.157,4.192,0.16699999999999998,2.307,0.121,1,14.261221637776096,62.048233653893305,14.412741340713932,0.25154979063376
7695552,36.69620600443426,0.4945004454133596,2.832,0.374,2.594,0.37200000000000005,1.197,0.385,1,12.289235712195538,63.57866690733548,12.385469177699857,0.21616721655513715
7696295,36.64753068282617,0.4683468173512612,3.846,0.172,3.255,0.185,2.055,0.135,1,15.920522634425986,61.681606572124544,16.132854602326198,0.2815714305561126
7696344,36.668626717935204,0.4790696934018901,2.416515,1.2088479995727541,2.4436290789028026,1.2143012193287646,1.1530547075068351,1.1840468007575111,1,12.528365267954918,63.001745465608195,12.630412397759073,0.2204422822256075
7696403,36.53131945776956,0.4085193860255479,2.057959,0.6974785923957825,-1.853842335106044,0.6961661319179634,1.133553722951099,0.7009767641814554,1,55.15219078675367,16.917690542541166,74.27790412335456,1.2963939884332094
7696436,36.57410415866522,0.43039115816814616,1.906,1.399,0.773,1.136,2.235,1.4269999999999998,1,33.23985755965597,51.35127305349026,35.46073880948839,0.6189066474153067
7696539,36.693898312084606,0.4916546332820794,2.775,1.5659999999999998,2.9789999999999996,1.567,1.13,1.561,1,10.329625236265718,63.92916644103144,10.386417237803515,0.1812771782855662
7696728,36.53564747938778,0.4101804715307452,3.3236120000000002,0.3648306727409363,2.3809014557391754,0.35373688253973623,2.347511923879112,0.37590085853407057,1,21.739115162502376,57.80660519008808,22.297707253497215,0.3891684072193483
7697335,36.67128762012214,0.4786564662956382,3.760072,0.5565792322158813,3.2725131019861493,0.5619130003376482,1.9335421835731093,0.5410094571032619,1,15.107444217645286,62.26596732634154,15.28821474735753,0.26682968409334196
7698085,36.50414297364358,0.3916335080196373,1.0490000000000002,0.19699999999999998,0.256,0.192,1.037,0.19699999999999998,1,35.32713792658727,48.80385026484367,38.06644263595972,0.6643847585190463
7699067,36.681956552762436,0.4811679996823927,4.654,1.78,4.414,1.79,2.313,1.746,1,13.693757380826472,62.76157196793919,13.827595128314409,0.24133706262181423
7699169,36.62292615129147,0.4507013240038502,1.943,0.091,1.695,0.095,0.9540000000000001,0.08,1,14.525811582519236,61.57239257349421,14.68609771472025,0.25632075939148324
7699248,36.682532628034394,0.4811426441559136,3.5580000000000003,1.276,3.514,1.276,1.392,1.276,1,10.741066265478796,63.48797721334527,10.804996319484223,0.18858276144086883
7699551,36.58228344638286,0.42918677724697857,2.347,0.485,2.275,0.475,0.754,0.5670000000000001,1,9.129258914198525,62.2055629316583,9.168335712213576,0.1600176451063062
7699842,36.56454281737628,0.4196177937197316,2.9019999999999997,1.107,-1.689,0.961,2.6069999999999998,1.163,1,50.33772093559166,29.966126019106042,61.46901822957272,1.0728367560744596
